,PLAYER_ID,DateRecovered,DateInjured,TEAM_ID,Team,Player,InjuryNotes,RecoverNotes,InjuryLengthDays,NumberInjuries
4218,202709,2012-11-21,2012-11-13,1610612759,Spurs,Cory Joseph,placed on IL,activated from IL,8 days,11
4219,202709,2012-12-05,2012-12-01,1610612759,Spurs,Cory Joseph,placed on IL,activated from IL,4 days,11
4220,202709,2013-01-16,2012-12-21,1610612759,Spurs,Cory Joseph,placed on IL,activated from IL,26 days,11
4221,202709,2013-12-25,2013-12-23,1610612759,Spurs,Cory Joseph,placed on IL with stomach virus,activated from IL,2 days,11
4222,202709,2015-01-10,2014-11-26,1610612759,Spurs,Cory Joseph,sprained left ankle (DTD),returned to lineup,45 days,11
4223,202709,2016-12-20,2016-12-18,1610612761,Raptors,Cory Joseph,flu (DTD),returned to lineup,2 days,11
4224,202710,2013-12-13,2013-11-21,1610612741,Bulls,Jimmy Butler,placed on IL with turf toe,activated from IL,22 days,40
4225,202710,2014-11-01,2013-12-21,1610612741,Bulls,Jimmy Butler,sprained right ankle (DNP),activated from IL,315 days,40
4226,202710,2015-01-29,2015-01-27,1610612741,Bulls,Jimmy Butler,placed on IL with illness,activated from IL,2 days,40
4227,202710,2015-02-20,2015-02-12,1610612741,Bulls,Jimmy Butler,placed on IL with strained right shoulder,activated from IL,8 days,40
4228,202710,2015-03-23,2015-03-02,1610612741,Bulls,Jimmy Butler,sprained left elbow (DTD),activated from IL,21 days,40
4229,202710,2015-04-11,2015-04-09,1610612741,Bulls,Jimmy Butler,placed on IL with calf injury,activated from IL,2 days,40
4230,202710,2016-02-05,2016-02-03,1610612741,Bulls,Jimmy Butler,left knee tendinitis (DTD),returned to lineup,2 days,40
4231,202710,2016-03-05,2016-02-06,1610612741,Bulls,Jimmy Butler,sprained left knee (DTD),returned to lineup,28 days,40
4232,202710,2016-03-14,2016-03-07,1610612741,Bulls,Jimmy Butler,strained/swollen left knee (DTD),returned to lineup,7 days,40
4233,202710,2017-01-14,2017-01-10,1610612741,Bulls,Jimmy Butler,placed on IL with illness,activated from IL,4 days,40
4234,202710,2017-02-10,2017-02-03,1610612741,Bulls,Jimmy Butler,bruised right heel (DTD),returned to lineup,7 days,40
4235,202710,2017-02-14,2017-02-12,1610612741,Bulls,Jimmy Butler,bruised right heel (DTD),returned to lineup,2 days,40
4236,202710,2017-10-27,2017-10-24,1610612750,Timberwolves,Jimmy Butler,upper respiratory illness (DTD),activated from IL,3 days,40
4237,202710,2018-01-27,2018-01-20,1610612750,Timberwolves,Jimmy Butler,sore right knee (DTD),returned to lineup,7 days,40
4238,202710,2018-04-06,2018-02-24,1610612750,Timberwolves,Jimmy Butler,placed on IL with meniscus injury in right knee,activated from IL,41 days,40
4239,202710,2018-10-22,2018-10-20,1610612750,Timberwolves,Jimmy Butler,placed on IL,activated from IL,2 days,40
4240,202710,2018-11-02,2018-10-31,1610612750,Timberwolves,Jimmy Butler,placed on IL,activated from IL,2 days,40
4241,202710,2018-11-05,2018-11-04,1610612750,Timberwolves,Jimmy Butler,placed on IL,activated from IL,1 days,40
4242,202710,2018-11-14,2018-11-12,1610612755,76ers,Jimmy Butler,placed on IL,activated from IL,2 days,40
4243,202710,2018-12-16,2018-12-12,1610612755,76ers,Jimmy Butler,placed on IL with strained groin,activated from IL,4 days,40
4244,202710,2019-01-08,2019-01-02,1610612755,76ers,Jimmy Butler,placed on IL with upper respiratory infection,activated from IL,6 days,40
4245,202710,2019-01-29,2019-01-21,1610612755,76ers,Jimmy Butler,placed on IL with sprained right wrist,activated from IL,8 days,40
4246,202710,2019-04-03,2019-04-01,1610612755,76ers,Jimmy Butler,placed on IL with back injury,activated from IL,2 days,40
4247,202710,2019-04-09,2019-04-04,1610612755,76ers,Jimmy Butler,placed on IL with back injury,activated from IL,5 days,40
4248,202710,2019-04-12,2019-04-10,1610612755,76ers,Jimmy Butler,placed on IL with tightness in lower back,activated from IL,2 days,40
4249,202710,2019-11-29,2019-11-27,1610612748,Heat,Jimmy Butler,illness (DTD),returned to lineup,2 days,40
4250,202710,2020-01-08,2020-01-05,1610612748,Heat,Jimmy Butler,sore lower back (DTD),returned to lineup,3 days,40
4251,202710,2020-01-22,2020-01-20,1610612748,Heat,Jimmy Butler,right hip injury (DTD),returned to lineup,2 days,40
4252,202710,2020-02-10,2020-02-07,1610612748,Heat,Jimmy Butler,strained right shoulder (DTD),activated from IL,3 days,40
4253,202710,2020-07-31,2020-03-11,1610612748,Heat,Jimmy Butler,placed on IL with left big toe injury,activated from IL,142 days,40
4254,202710,2020-08-10,2020-08-04,1610612748,Heat,Jimmy Butler,placed on IL with sore right ankle,activated from IL,6 days,40
4255,202710,2020-08-18,2020-08-13,1610612748,Heat,Jimmy Butler,sore right foot (DTD),returned to lineup,5 days,40
4256,202711,2015-02-28,2015-02-23,1610612751,Nets,Bojan Bogdanovic,sprained left ankle (DTD),returned to lineup,5 days,8
4257,202711,2017-03-28,2016-04-01,1610612751,Nets,Bojan Bogdanovic,rest (DTD),activated from IL,361 days,8
4258,202711,2018-01-08,2018-01-06,1610612754,Pacers,Bojan Bogdanovic,placed on IL with sprained left ankle,activated from IL,2 days,8
4259,202711,2018-04-15,2018-04-10,1610612754,Pacers,Bojan Bogdanovic,placed on IL for rest,activated from IL,5 days,8
4260,202711,2019-04-14,2019-04-10,1610612754,Pacers,Bojan Bogdanovic,sore left hand (DTD),returned to lineup,4 days,8
4261,202711,2019-10-26,2019-10-25,1610612762,Jazz,Bojan Bogdanovic,placed on IL with sprained left ankle,activated from IL,1 days,8
4262,202712,2012-01-27,2012-01-26,1610612753,Magic,Justin Harper,placed on IL,activated from IL,1 days,6
4263,202712,2012-02-08,2012-02-06,1610612753,Magic,Justin Harper,placed on IL,activated from IL,2 days,6
4264,202712,2012-03-06,2012-02-22,1610612753,Magic,Justin Harper,placed on IL,activated from IL,13 days,6
4265,202712,2012-03-13,2012-03-08,1610612753,Magic,Justin Harper,placed on IL,activated from IL,5 days,6
4266,202712,2012-03-21,2012-03-16,1610612753,Magic,Justin Harper,placed on IL,activated from IL,5 days,6
4267,202712,2012-04-01,2012-03-23,1610612753,Magic,Justin Harper,placed on IL,activated from IL,9 days,6
4268,202713,2016-03-26,2016-03-19,1610612760,Thunder,Kyle Singler,sore lower back (DTD),activated from IL,7 days,14
4269,202713,2016-05-12,2016-05-10,1610612760,Thunder,Kyle Singler,placed on IL with stomach flu,activated from IL,2 days,14
4270,202713,2017-01-11,2017-01-07,1610612760,Thunder,Kyle Singler,placed on IL,activated from IL,4 days,14
4271,202713,2017-03-31,2017-03-07,1610612760,Thunder,Kyle Singler,placed on IL,activated from IL,24 days,14
4272,202713,2017-04-05,2017-04-02,1610612760,Thunder,Kyle Singler,placed on IL,activated from IL,3 days,14
4273,202713,2017-04-19,2017-04-16,1610612760,Thunder,Kyle Singler,placed on IL,activated from IL,3 days,14
4274,202713,2017-11-10,2017-10-19,1610612760,Thunder,Kyle Singler,placed on IL,activated from IL,22 days,14
4275,202713,2017-12-03,2017-11-15,1610612760,Thunder,Kyle Singler,placed on IL,activated from IL,18 days,14
4276,202713,2017-12-07,2017-12-05,1610612760,Thunder,Kyle Singler,placed on IL,activated from IL,2 days,14
4277,202713,2017-12-16,2017-12-15,1610612760,Thunder,Kyle Singler,placed on IL,activated from IL,1 days,14
4278,202713,2017-12-29,2017-12-20,1610612760,Thunder,Kyle Singler,placed on IL,activated from IL,9 days,14
4279,202713,2018-01-28,2018-01-17,1610612760,Thunder,Kyle Singler,placed on IL,activated from IL,11 days,14
4280,202714,2015-02-08,2013-11-27,1610612737,Hawks,Shelvin Mack,sprained left ankle (DNP),activated from IL,438 days,6
4281,202714,2017-03-27,2015-05-28,1610612737,Hawks,Shelvin Mack,separated right shoulder (out for season),activated from IL,669 days,6
4282,202714,2019-03-19,2019-03-15,1610612766,Hornets,Shelvin Mack,placed on IL,activated from IL,4 days,6
4283,202715,2012-01-31,2012-01-03,1610612758,Kings,Tyler Honeycutt,placed on IL,activated from IL,28 days,10
4284,202715,2012-02-21,2012-02-15,1610612758,Kings,Tyler Honeycutt,placed on IL,activated from IL,6 days,10
4285,202715,2012-03-02,2012-02-28,1610612758,Kings,Tyler Honeycutt,placed on IL,activated from IL,3 days,10
4286,202715,2012-03-16,2012-03-13,1610612758,Kings,Tyler Honeycutt,placed on IL,activated from IL,3 days,10
4287,202715,2012-11-07,2012-10-31,1610612758,Kings,Tyler Honeycutt,right leg injury (DTD),returned to lineup,7 days,10
4288,202715,2012-12-19,2012-11-09,1610612758,Kings,Tyler Honeycutt,placed on IL,activated from IL,40 days,10
4289,202715,2013-01-12,2013-01-10,1610612758,Kings,Tyler Honeycutt,placed on IL,activated from IL,2 days,10
4290,202715,2013-01-30,2013-01-14,1610612758,Kings,Tyler Honeycutt,placed on IL,activated from IL,16 days,10
4291,202715,2013-02-13,2013-02-01,1610612758,Kings,Tyler Honeycutt,placed on IL,activated from IL,12 days,10
4292,202716,2012-01-02,2011-12-27,1610612751,Nets,Jordan Williams,dehydration (DTD),activated from IL,6 days,2
4293,202717,2013-03-14,2012-10-31,1610612746,Clippers,Trey Thompkins,placed on IL with bone bruise in left knee,activated from IL,134 days,1
4294,202718,2013-04-03,2012-03-17,1610612745,Rockets,Chandler Parsons,illness (DNP),activated from IL,382 days,76
4295,202718,2014-12-16,2013-04-05,1610612745,Rockets,Chandler Parsons,strained right calf (DNP),activated from IL,620 days,76
4296,202718,2015-02-02,2015-01-30,1610612742,Mavericks,Chandler Parsons,illness (DTD),returned to lineup,3 days,76
4297,202718,2015-03-08,2015-02-22,1610612742,Mavericks,Chandler Parsons,placed on IL with sprained left ankle,activated from IL,14 days,76
4298,202718,2015-04-18,2015-04-04,1610612742,Mavericks,Chandler Parsons,right knee injury (DTD),returned to lineup,14 days,76
4299,202718,2015-11-01,2015-04-21,1610612742,Mavericks,Chandler Parsons,placed on IL with sprained right knee (out for season),activated from IL,194 days,76
4300,202718,2015-11-13,2015-11-11,1610612742,Mavericks,Chandler Parsons,placed on IL with rehab of knee / rest,activated from IL,2 days,76
4301,202718,2015-11-16,2015-11-14,1610612742,Mavericks,Chandler Parsons,placed on IL for rest / knee injury,activated from IL,2 days,76
4302,202718,2016-01-15,2015-11-25,1610612742,Mavericks,Chandler Parsons,placed on IL for rest,activated from IL,51 days,76
4303,202718,2016-11-06,2016-03-18,1610612742,Mavericks,Chandler Parsons,sore right knee (out for season),activated from IL,233 days,76
4304,202718,2016-12-21,2016-11-19,1610612763,Grizzlies,Chandler Parsons,placed on IL with bone bruise in left knee,activated from IL,32 days,76
4305,202718,2016-12-29,2016-12-27,1610612763,Grizzlies,Chandler Parsons,rest (DTD),returned to lineup,2 days,76
4306,202718,2017-01-21,2017-01-20,1610612763,Grizzlies,Chandler Parsons,rest (DTD),returned to lineup,1 days,76
4307,202718,2017-01-27,2017-01-25,1610612763,Grizzlies,Chandler Parsons,sore left knee (DTD),returned to lineup,2 days,76
4308,202718,2017-02-06,2017-02-04,1610612763,Grizzlies,Chandler Parsons,DNP,returned to lineup,2 days,76
4309,202718,2017-02-13,2017-02-10,1610612763,Grizzlies,Chandler Parsons,rest (DTD),returned to lineup,3 days,76
4310,202718,2017-03-11,2017-03-09,1610612763,Grizzlies,Chandler Parsons,sore left knee / rest (DTD),returned to lineup,2 days,76
4311,202718,2017-12-01,2017-03-13,1610612763,Grizzlies,Chandler Parsons,torn meniscus in left knee (out for season),returned to lineup,263 days,76
4312,202718,2017-12-06,2017-12-02,1610612763,Grizzlies,Chandler Parsons,"placed on IL with sore right knee, sore right ankle",activated from IL,4 days,76
4313,202718,2017-12-11,2017-12-09,1610612763,Grizzlies,Chandler Parsons,rest (DTD),returned to lineup,2 days,76
4314,202718,2017-12-21,2017-12-16,1610612763,Grizzlies,Chandler Parsons,rest (DTD),activated from IL,5 days,76
4315,202718,2017-12-27,2017-12-26,1610612763,Grizzlies,Chandler Parsons,placed on IL for rest,activated from IL,1 days,76
4316,202718,2018-02-14,2017-12-29,1610612763,Grizzlies,Chandler Parsons,sore right knee (DTD),activated from IL,47 days,76
4317,202718,2018-03-03,2018-02-22,1610612763,Grizzlies,Chandler Parsons,illness (DTD),activated from IL,9 days,76
4318,202718,2018-03-26,2018-03-07,1610612763,Grizzlies,Chandler Parsons,placed on IL with illness,returned to lineup,19 days,76
4319,202718,2018-04-04,2018-03-30,1610612763,Grizzlies,Chandler Parsons,rest (DTD),returned to lineup,5 days,76
4320,202718,2018-11-02,2018-04-04,1610612763,Grizzlies,Chandler Parsons,placed on IL for knee injury (out for season),activated from IL,212 days,76
4321,202718,2018-11-21,2018-11-16,1610612763,Grizzlies,Chandler Parsons,placed on IL,activated from IL,5 days,76
4322,202718,2018-11-27,2018-11-25,1610612763,Grizzlies,Chandler Parsons,placed on IL,activated from IL,2 days,76
4323,202718,2018-12-08,2018-12-02,1610612763,Grizzlies,Chandler Parsons,placed on IL,activated from IL,6 days,76
4324,202718,2018-12-12,2018-12-10,1610612763,Grizzlies,Chandler Parsons,placed on IL,activated from IL,2 days,76
4325,202718,2018-12-19,2018-12-14,1610612763,Grizzlies,Chandler Parsons,placed on IL,activated from IL,5 days,76
4326,202718,2019-02-22,2018-12-21,1610612763,Grizzlies,Chandler Parsons,placed on IL,activated from IL,63 days,76
4327,202718,2019-11-16,2019-04-10,1610612763,Grizzlies,Chandler Parsons,sore left knee (out for season),activated from IL,220 days,76
4328,202718,2019-12-08,2019-12-04,1610612737,Hawks,Chandler Parsons,placed on IL with flu,activated from IL,4 days,76
4329,202718,2019-12-19,2019-12-17,1610612737,Hawks,Chandler Parsons,placed on IL with illness,activated from IL,2 days,76
4330,202718,2020-01-04,2019-12-30,1610612737,Hawks,Chandler Parsons,placed on IL,activated from IL,5 days,76
4331,202718,2020-02-05,2020-01-06,1610612737,Hawks,Chandler Parsons,placed on IL,activated from IL,30 days,76
4332,202719,2012-11-03,2012-02-28,1610612744,Warriors,Jeremy Tyler,placed on IL (F) (date approximate),activated from IL,249 days,9
4333,202719,2012-12-26,2012-11-10,1610612744,Warriors,Jeremy Tyler,flu (DNP),activated from IL,46 days,9
4334,202719,2013-01-29,2013-01-28,1610612744,Warriors,Jeremy Tyler,placed on IL,activated from IL,1 days,9
4335,202719,2013-02-06,2013-02-02,1610612744,Warriors,Jeremy Tyler,placed on IL,activated from IL,4 days,9
4336,202719,2013-02-09,2013-02-08,1610612744,Warriors,Jeremy Tyler,placed on IL,activated from IL,1 days,9
4337,202719,2013-02-25,2013-02-12,1610612744,Warriors,Jeremy Tyler,placed on IL,activated from IL,13 days,9
4338,202719,2013-03-01,2013-02-27,1610612737,Hawks,Jeremy Tyler,placed on IL,activated from IL,2 days,9
4339,202720,2012-03-30,2012-03-20,1610612749,Bucks,Jon Leuer,placed on IL,activated from IL,10 days,26
4340,202720,2012-04-19,2012-04-09,1610612749,Bucks,Jon Leuer,placed on IL,activated from IL,10 days,26
4341,202720,2012-04-23,2012-04-21,1610612749,Bucks,Jon Leuer,placed on IL,activated from IL,2 days,26
4342,202720,2012-11-21,2012-11-17,1610612739,Cavaliers,Jon Leuer,placed on IL,activated from IL,4 days,26
4343,202720,2013-01-07,2013-01-04,1610612739,Cavaliers,Jon Leuer,placed on IL,activated from IL,3 days,26
4344,202720,2013-01-25,2013-01-23,1610612763,Grizzlies,Jon Leuer,placed on IL,activated from IL,2 days,26
4345,202720,2013-04-27,2013-04-25,1610612763,Grizzlies,Jon Leuer,placed on IL,activated from IL,2 days,26
4346,202720,2014-11-21,2013-05-27,1610612763,Grizzlies,Jon Leuer,placed on IL with sprained left ankle (out for season),activated from IL,543 days,26
4347,202720,2015-03-21,2015-03-14,1610612763,Grizzlies,Jon Leuer,back injury (DTD),returned to lineup,7 days,26
4348,202720,2016-01-02,2015-12-31,1610612756,Suns,Jon Leuer,ankle injury (DTD),returned to lineup,2 days,26
4349,202720,2016-01-29,2016-01-19,1610612756,Suns,Jon Leuer,lower back spasms (DTD),returned to lineup,10 days,26
4350,202720,2016-03-28,2016-03-26,1610612756,Suns,Jon Leuer,upset stomach (DTD),returned to lineup,2 days,26
4351,202720,2016-04-07,2016-04-01,1610612756,Suns,Jon Leuer,sprained right ankle (DTD),returned to lineup,6 days,26
4352,202720,2016-12-19,2016-12-17,1610612765,Pistons,Jon Leuer,placed on IL with back spasms,activated from IL,2 days,26
4353,202720,2017-01-21,2017-01-10,1610612765,Pistons,Jon Leuer,sore right knee (DTD),activated from IL,11 days,26
4354,202720,2017-11-15,2017-11-01,1610612765,Pistons,Jon Leuer,sprained left ankle (DTD),activated from IL,14 days,26
4355,202720,2018-10-23,2017-11-17,1610612765,Pistons,Jon Leuer,placed on IL with sprained left ankle (surgery) (out for season),activated from IL,340 days,26
4356,202720,2019-01-19,2019-01-18,1610612765,Pistons,Jon Leuer,placed on IL with illness,activated from IL,1 days,26
4357,202720,2019-02-22,2019-02-08,1610612765,Pistons,Jon Leuer,placed on IL,activated from IL,14 days,26
4358,202720,2019-03-03,2019-03-02,1610612765,Pistons,Jon Leuer,placed on IL,activated from IL,1 days,26
4359,202720,2019-03-10,2019-03-06,1610612765,Pistons,Jon Leuer,right knee injury (DTD),returned to lineup,4 days,26
4360,202721,2012-01-03,2011-12-25,1610612747,Lakers,Darius Morris,placed on IL,activated from IL,9 days,6
4361,202721,2012-02-17,2012-02-09,1610612747,Lakers,Darius Morris,placed on IL,activated from IL,8 days,6
4362,202721,2012-03-06,2012-02-29,1610612747,Lakers,Darius Morris,placed on IL,activated from IL,6 days,6
4363,202721,2012-03-16,2012-03-07,1610612747,Lakers,Darius Morris,placed on IL,activated from IL,9 days,6
4364,202721,2012-05-10,2012-04-29,1610612747,Lakers,Darius Morris,placed on IL,activated from IL,11 days,6
4365,202722,2016-11-04,2016-11-01,1610612759,Spurs,Davis Bertans,placed on IL with sore right leg,activated from IL,3 days,6
4366,202722,2018-11-21,2018-11-17,1610612759,Spurs,Davis Bertans,concussion (DTD),activated from IL,4 days,6
4367,202722,2020-01-09,2019-12-22,1610612764,Wizards,Davis Bertans,strained right quadriceps (DTD),activated from IL,18 days,6
4368,202722,2020-02-26,2020-02-24,1610612764,Wizards,Davis Bertans,placed on IL with sore right knee,activated from IL,2 days,6
4369,202725,2012-01-27,2012-01-24,1610612752,Knicks,Josh Harrellson,placed on IL with wrist injury,activated from IL,3 days,14
